split_id,test_episode,variant_id,base_sharpe,base_pnl_net,base_pass,pass_fees_x2,pass_spread_x2,pass_latency_1bar,pass_liquidity_half,single_pass_count,singles_majority_pass,combined_worst_sharpe,combined_worst_pnl_net,combined_worst_pass,verdict_pass
3,data/processed/episodes/march_vol_2024_binance/prices_matrix.csv,premium_debiased__gating_on__statmech_off__hawkes_on,-0.007161000008511398,-0.0012732020289956312,False,False,False,False,False,0,False,-0.019716646371156176,-0.003570778807221677,False,False
3,data/processed/episodes/march_vol_2024_binance/prices_matrix.csv,premium_debiased__gating_on__statmech_on__hawkes_off,-0.0008667122622001224,-2.1836943866813455e-05,False,False,False,False,False,0,False,-0.008086338473487855,-0.0002132747553798762,False,False
3,data/processed/episodes/march_vol_2024_binance/prices_matrix.csv,premium_debiased__gating_on__statmech_on__hawkes_on,-0.0008667122622001224,-2.1836943866813455e-05,False,False,False,False,False,0,False,-0.008086338473487855,-0.0002132747553798762,False,False
3,data/processed/episodes/march_vol_2024_binance/prices_matrix.csv,premium_naive__gating_off__statmech_off__hawkes_off,-0.010193514280130652,-0.0005502098078685042,False,False,False,False,False,0,False,-0.02407563163796381,-0.0013456941683209266,False,False
3,data/processed/episodes/march_vol_2024_binance/prices_matrix.csv,premium_naive__gating_off__statmech_off__hawkes_on,-0.010193514280130652,-0.0005502098078685042,False,False,False,False,False,0,False,-0.02407563163796381,-0.0013456941683209266,False,False
3,data/processed/episodes/march_vol_2024_binance/prices_matrix.csv,premium_naive__gating_off__statmech_on__hawkes_off,-0.009794991242063502,-0.0005073820171484361,False,False,False,False,False,0,False,-0.02597394194955782,-0.0013939056558200434,False,False
3,data/processed/episodes/march_vol_2024_binance/prices_matrix.csv,premium_naive__gating_off__statmech_on__hawkes_on,-0.009794991242063502,-0.0005073820171484361,False,False,False,False,False,0,False,-0.02597394194955782,-0.0013939056558200434,False,False
3,data/processed/episodes/march_vol_2024_binance/prices_matrix.csv,premium_naive__gating_on__statmech_off__hawkes_off,-0.010193514280130652,-0.0005502098078685042,False,False,False,False,False,0,False,-0.02407563163796381,-0.0013456941683209266,False,False
3,data/processed/episodes/march_vol_2024_binance/prices_matrix.csv,premium_naive__gating_on__statmech_off__hawkes_on,-0.010193514280130652,-0.0005502098078685042,False,False,False,False,False,0,False,-0.02407563163796381,-0.0013456941683209266,False,False
3,data/processed/episodes/march_vol_2024_binance/prices_matrix.csv,premium_naive__gating_on__statmech_on__hawkes_off,0.0,0.0,False,False,False,False,False,0,False,0.0,0.0,False,False
3,data/processed/episodes/march_vol_2024_binance/prices_matrix.csv,premium_naive__gating_on__statmech_on__hawkes_on,0.0,0.0,False,False,False,False,False,0,False,0.0,0.0,False,False
4,data/processed/episodes/yen_unwind_2024_binance/prices_matrix.csv,premium_debiased__gating_off__statmech_off__hawkes_off,-0.012382787473094967,-0.0016313963023608176,False,False,False,False,False,0,False,-0.03306762607484706,-0.004549523938224238,False,False
4,data/processed/episodes/yen_unwind_2024_binance/prices_matrix.csv,premium_debiased__gating_off__statmech_off__hawkes_on,-0.012382787473094967,-0.0016313963023608176,False,False,False,False,False,0,False,-0.03306762607484706,-0.004549523938224238,False,False
4,data/processed/episodes/yen_unwind_2024_binance/prices_matrix.csv,premium_debiased__gating_off__statmech_on__hawkes_off,-0.016146264502541398,-0.0016711845957227307,False,False,False,False,False,0,False,-0.0411196727481529,-0.004531456187898148,False,False
4,data/processed/episodes/yen_unwind_2024_binance/prices_matrix.csv,premium_debiased__gating_off__statmech_on__hawkes_on,-0.016146264502541398,-0.0016711845957227307,False,False,False,False,False,0,False,-0.0411196727481529,-0.004531456187898148,False,False
4,data/processed/episodes/yen_unwind_2024_binance/prices_matrix.csv,premium_debiased__gating_on__statmech_off__hawkes_off,-0.012382787473094967,-0.0016313963023608176,False,False,False,False,False,0,False,-0.03306762607484706,-0.004549523938224238,False,False
4,data/processed/episodes/yen_unwind_2024_binance/prices_matrix.csv,premium_debiased__gating_on__statmech_off__hawkes_on,-0.012382787473094967,-0.0016313963023608176,False,False,False,False,False,0,False,-0.03306762607484706,-0.004549523938224238,False,False
4,data/processed/episodes/yen_unwind_2024_binance/prices_matrix.csv,premium_debiased__gating_on__statmech_on__hawkes_off,-0.003949682810696965,-0.0002943876232703352,False,False,False,False,False,0,False,-0.007939583140587765,-0.0005991237198953355,False,False
4,data/processed/episodes/yen_unwind_2024_binance/prices_matrix.csv,premium_debiased__gating_on__statmech_on__hawkes_on,-0.003949682810696965,-0.0002943876232703352,False,False,False,False,False,0,False,-0.007939583140587765,-0.0005991237198953355,False,False
4,data/processed/episodes/yen_unwind_2024_binance/prices_matrix.csv,premium_naive__gating_off__statmech_off__hawkes_off,-0.005231622280234511,-0.0009796187590530325,False,False,False,False,False,0,False,-0.012672903441932913,-0.002416099956075783,False,False
4,data/processed/episodes/yen_unwind_2024_binance/prices_matrix.csv,premium_naive__gating_off__statmech_off__hawkes_on,-0.005231622280234511,-0.0009796187590530325,False,False,False,False,False,0,False,-0.012672903441932913,-0.002416099956075783,False,False
4,data/processed/episodes/yen_unwind_2024_binance/prices_matrix.csv,premium_naive__gating_off__statmech_on__hawkes_off,-0.005294869693845402,-0.0010506599069341589,False,False,False,False,False,0,False,-0.021223922367133788,-0.004421648857183767,False,False
4,data/processed/episodes/yen_unwind_2024_binance/prices_matrix.csv,premium_naive__gating_off__statmech_on__hawkes_on,-0.005294869693845402,-0.0010506599069341589,False,False,False,False,False,0,False,-0.021223922367133788,-0.004421648857183767,False,False
4,data/processed/episodes/yen_unwind_2024_binance/prices_matrix.csv,premium_naive__gating_on__statmech_off__hawkes_off,-0.005231622280234511,-0.0009796187590530325,False,False,False,False,False,0,False,-0.012672903441932913,-0.002416099956075783,False,False
4,data/processed/episodes/yen_unwind_2024_binance/prices_matrix.csv,premium_naive__gating_on__statmech_off__hawkes_on,-0.005231622280234511,-0.0009796187590530325,False,False,False,False,False,0,False,-0.012672903441932913,-0.002416099956075783,False,False
4,data/processed/episodes/yen_unwind_2024_binance/prices_matrix.csv,premium_naive__gating_on__statmech_on__hawkes_off,-0.005812019996560421,-0.0006778512906146637,False,False,False,False,False,0,False,-0.015536439594745549,-0.001904225199533109,False,False
4,data/processed/episodes/yen_unwind_2024_binance/prices_matrix.csv,premium_naive__gating_on__statmech_on__hawkes_on,-0.005812019996560421,-0.0006778512906146637,False,False,False,False,False,0,False,-0.015536439594745549,-0.001904225199533109,False,False
5,data/processed/episodes/yen_followthrough_2024_binance/prices_matrix.csv,premium_debiased__gating_off__statmech_off__hawkes_off,-0.004416368776588875,-0.0006668895675979364,False,False,False,False,False,0,False,-0.024091608674812255,-0.0038134014446397956,False,False
5,data/processed/episodes/yen_followthrough_2024_binance/prices_matrix.csv,premium_debiased__gating_off__statmech_off__hawkes_on,-0.004416368776588875,-0.0006668895675979364,False,False,False,False,False,0,False,-0.024091608674812255,-0.0038134014446397956,False,False
5,data/processed/episodes/yen_followthrough_2024_binance/prices_matrix.csv,premium_debiased__gating_off__statmech_on__hawkes_off,-0.007805361483178103,-0.001228291940103444,False,False,False,False,False,0,False,-0.02408217196369177,-0.0038901098289849728,False,False
5,data/processed/episodes/yen_followthrough_2024_binance/prices_matrix.csv,premium_debiased__gating_off__statmech_on__hawkes_on,-0.007805361483178103,-0.001228291940103444,False,False,False,False,False,0,False,-0.02408217196369177,-0.0038901098289849728,False,False
5,data/processed/episodes/yen_followthrough_2024_binance/prices_matrix.csv,premium_debiased__gating_on__statmech_off__hawkes_off,-0.004416368776588875,-0.0006668895675979364,False,False,False,False,False,0,False,-0.024091608674812255,-0.0038134014446397956,False,False
5,data/processed/episodes/yen_followthrough_2024_binance/prices_matrix.csv,premium_debiased__gating_on__statmech_off__hawkes_on,-0.004416368776588875,-0.0006668895675979364,False,False,False,False,False,0,False,-0.024091608674812255,-0.0038134014446397956,False,False
5,data/processed/episodes/yen_followthrough_2024_binance/prices_matrix.csv,premium_debiased__gating_on__statmech_on__hawkes_off,-0.003370744589962679,-8.88307992704129e-05,False,False,False,False,False,0,False,-0.010477843542961881,-0.00028513758046643466,False,False
5,data/processed/episodes/yen_followthrough_2024_binance/prices_matrix.csv,premium_debiased__gating_on__statmech_on__hawkes_on,-0.003370744589962679,-8.88307992704129e-05,False,False,False,False,False,0,False,-0.010477843542961881,-0.00028513758046643466,False,False
5,data/processed/episodes/yen_followthrough_2024_binance/prices_matrix.csv,premium_naive__gating_off__statmech_off__hawkes_off,-0.013892149335943831,-0.0010699519556780373,False,False,False,False,False,0,False,-0.028294349591548803,-0.0022647345500320624,False,False
5,data/processed/episodes/yen_followthrough_2024_binance/prices_matrix.csv,premium_naive__gating_off__statmech_off__hawkes_on,-0.013892149335943831,-0.0010699519556780373,False,False,False,False,False,0,False,-0.028294349591548803,-0.0022647345500320624,False,False
5,data/processed/episodes/yen_followthrough_2024_binance/prices_matrix.csv,premium_naive__gating_off__statmech_on__hawkes_off,-0.01665528215615408,-0.0010963201239765294,False,False,False,False,False,0,False,-0.03338774689976934,-0.002316432921029087,False,False
5,data/processed/episodes/yen_followthrough_2024_binance/prices_matrix.csv,premium_naive__gating_off__statmech_on__hawkes_on,-0.01665528215615408,-0.0010963201239765294,False,False,False,False,False,0,False,-0.03338774689976934,-0.002316432921029087,False,False
5,data/processed/episodes/yen_followthrough_2024_binance/prices_matrix.csv,premium_naive__gating_on__statmech_off__hawkes_off,-0.013892149335943831,-0.0010699519556780373,False,False,False,False,False,0,False,-0.028294349591548803,-0.0022647345500320624,False,False
5,data/processed/episodes/yen_followthrough_2024_binance/prices_matrix.csv,premium_naive__gating_on__statmech_off__hawkes_on,-0.013892149335943831,-0.0010699519556780373,False,False,False,False,False,0,False,-0.028294349591548803,-0.0022647345500320624,False,False
5,data/processed/episodes/yen_followthrough_2024_binance/prices_matrix.csv,premium_naive__gating_on__statmech_on__hawkes_off,-0.005280917767451663,-0.0003901749207814479,False,False,False,False,False,0,False,-0.013731798747437603,-0.0010329509730843088,False,False
5,data/processed/episodes/yen_followthrough_2024_binance/prices_matrix.csv,premium_naive__gating_on__statmech_on__hawkes_on,-0.005280917767451663,-0.0003901749207814479,False,False,False,False,False,0,False,-0.013731798747437603,-0.0010329509730843088,False,False
