split_id,test_episode,variant_id,base_sharpe,base_pnl_net,base_pass,pass_fees_x2,pass_spread_x2,pass_latency_1bar,pass_liquidity_half,single_pass_count,singles_majority_pass,combined_worst_sharpe,combined_worst_pnl_net,combined_worst_pass,verdict_pass
1,data/processed/episodes/yen_unwind_2024_binance/prices_matrix.csv,premium_naive__gating_on__statmech_on__hawkes_on,-0.005812019996560421,-0.0006778512906146637,False,False,False,False,False,0,False,-0.015536439594745549,-0.001904225199533109,False,False
2,data/processed/episodes/yen_followthrough_2024_binance/prices_matrix.csv,premium_debiased__gating_off__statmech_off__hawkes_off,-0.004416368776588875,-0.0006668895675979364,False,False,False,False,False,0,False,-0.024091608674812255,-0.0038134014446397956,False,False
2,data/processed/episodes/yen_followthrough_2024_binance/prices_matrix.csv,premium_debiased__gating_off__statmech_off__hawkes_on,-0.004416368776588875,-0.0006668895675979364,False,False,False,False,False,0,False,-0.024091608674812255,-0.0038134014446397956,False,False
2,data/processed/episodes/yen_followthrough_2024_binance/prices_matrix.csv,premium_debiased__gating_off__statmech_on__hawkes_off,-0.007805361483178103,-0.001228291940103444,False,False,False,False,False,0,False,-0.02408217196369177,-0.0038901098289849728,False,False
2,data/processed/episodes/yen_followthrough_2024_binance/prices_matrix.csv,premium_debiased__gating_off__statmech_on__hawkes_on,-0.007805361483178103,-0.001228291940103444,False,False,False,False,False,0,False,-0.02408217196369177,-0.0038901098289849728,False,False
2,data/processed/episodes/yen_followthrough_2024_binance/prices_matrix.csv,premium_debiased__gating_on__statmech_off__hawkes_off,-0.004416368776588875,-0.0006668895675979364,False,False,False,False,False,0,False,-0.024091608674812255,-0.0038134014446397956,False,False
2,data/processed/episodes/yen_followthrough_2024_binance/prices_matrix.csv,premium_debiased__gating_on__statmech_off__hawkes_on,-0.004416368776588875,-0.0006668895675979364,False,False,False,False,False,0,False,-0.024091608674812255,-0.0038134014446397956,False,False
2,data/processed/episodes/yen_followthrough_2024_binance/prices_matrix.csv,premium_debiased__gating_on__statmech_on__hawkes_off,-0.003370744589962679,-8.88307992704129e-05,False,False,False,False,False,0,False,-0.010477843542961881,-0.00028513758046643466,False,False
2,data/processed/episodes/yen_followthrough_2024_binance/prices_matrix.csv,premium_debiased__gating_on__statmech_on__hawkes_on,-0.003370744589962679,-8.88307992704129e-05,False,False,False,False,False,0,False,-0.010477843542961881,-0.00028513758046643466,False,False
2,data/processed/episodes/yen_followthrough_2024_binance/prices_matrix.csv,premium_naive__gating_off__statmech_off__hawkes_off,-0.013892149335943831,-0.0010699519556780373,False,False,False,False,False,0,False,-0.028294349591548803,-0.0022647345500320624,False,False
2,data/processed/episodes/yen_followthrough_2024_binance/prices_matrix.csv,premium_naive__gating_off__statmech_off__hawkes_on,-0.013892149335943831,-0.0010699519556780373,False,False,False,False,False,0,False,-0.028294349591548803,-0.0022647345500320624,False,False
2,data/processed/episodes/yen_followthrough_2024_binance/prices_matrix.csv,premium_naive__gating_off__statmech_on__hawkes_off,-0.01665528215615408,-0.0010963201239765294,False,False,False,False,False,0,False,-0.03338774689976934,-0.002316432921029087,False,False
2,data/processed/episodes/yen_followthrough_2024_binance/prices_matrix.csv,premium_naive__gating_off__statmech_on__hawkes_on,-0.01665528215615408,-0.0010963201239765294,False,False,False,False,False,0,False,-0.03338774689976934,-0.002316432921029087,False,False
2,data/processed/episodes/yen_followthrough_2024_binance/prices_matrix.csv,premium_naive__gating_on__statmech_off__hawkes_off,-0.013892149335943831,-0.0010699519556780373,False,False,False,False,False,0,False,-0.028294349591548803,-0.0022647345500320624,False,False
2,data/processed/episodes/yen_followthrough_2024_binance/prices_matrix.csv,premium_naive__gating_on__statmech_off__hawkes_on,-0.013892149335943831,-0.0010699519556780373,False,False,False,False,False,0,False,-0.028294349591548803,-0.0022647345500320624,False,False
2,data/processed/episodes/yen_followthrough_2024_binance/prices_matrix.csv,premium_naive__gating_on__statmech_on__hawkes_off,-0.005280917767451663,-0.0003901749207814479,False,False,False,False,False,0,False,-0.013731798747437603,-0.0010329509730843088,False,False
2,data/processed/episodes/yen_followthrough_2024_binance/prices_matrix.csv,premium_naive__gating_on__statmech_on__hawkes_on,-0.005280917767451663,-0.0003901749207814479,False,False,False,False,False,0,False,-0.013731798747437603,-0.0010329509730843088,False,False
