timestamp_utc,regime,size,break_even_premium_bps
2024-08-05 03:01:00+00:00,transient,0.65,2.251676993826511
2024-08-05 03:01:00+00:00,transient,0.7,2.2517124876210532
2024-08-05 03:01:00+00:00,transient,0.75,2.251747981415596
2024-08-05 03:01:00+00:00,transient,0.8,2.2517834752101384
2024-08-05 03:01:00+00:00,transient,0.85,2.253856881672729
2024-08-05 03:01:00+00:00,transient,0.9,2.255930288135319
2024-08-05 03:01:00+00:00,transient,0.95,2.258003694597909
2024-08-05 03:01:00+00:00,transient,1.0,2.2600771010604994
2024-08-05 03:02:00+00:00,transient,0.0,2.251582291263723
2024-08-05 03:02:00+00:00,transient,0.05,2.251583327084624
2024-08-05 03:02:00+00:00,transient,0.1,2.251584362905525
2024-08-05 03:02:00+00:00,transient,0.15,2.251585398726426
2024-08-05 03:02:00+00:00,transient,0.2,2.251586434547327
2024-08-05 03:02:00+00:00,transient,0.25,2.2515901452888314
2024-08-05 03:02:00+00:00,transient,0.3,2.2515938560303357
2024-08-05 03:02:00+00:00,transient,0.35,2.25159756677184
2024-08-05 03:02:00+00:00,transient,0.4,2.2516012775133443
2024-08-05 03:02:00+00:00,transient,0.45,2.2516113331430003
2024-08-05 03:02:00+00:00,transient,0.5,2.2516213887726564
2024-08-05 03:02:00+00:00,transient,0.55,2.2516314444023124
2024-08-05 03:02:00+00:00,transient,0.6,2.2516415000319685
2024-08-05 03:02:00+00:00,transient,0.65,2.251676993826511
2024-08-05 03:02:00+00:00,transient,0.7,2.2517124876210532
2024-08-05 03:02:00+00:00,transient,0.75,2.251747981415596
2024-08-05 03:02:00+00:00,transient,0.8,2.2517834752101384
2024-08-05 03:02:00+00:00,transient,0.85,2.253856881672729
2024-08-05 03:02:00+00:00,transient,0.9,2.255930288135319
2024-08-05 03:02:00+00:00,transient,0.95,2.258003694597909
2024-08-05 03:02:00+00:00,transient,1.0,2.2600771010604994
2024-08-05 03:03:00+00:00,transient,0.0,2.251582291263723
2024-08-05 03:03:00+00:00,transient,0.05,2.251583327084624
2024-08-05 03:03:00+00:00,transient,0.1,2.251584362905525
2024-08-05 03:03:00+00:00,transient,0.15,2.251585398726426
2024-08-05 03:03:00+00:00,transient,0.2,2.251586434547327
2024-08-05 03:03:00+00:00,transient,0.25,2.2515901452888314
2024-08-05 03:03:00+00:00,transient,0.3,2.2515938560303357
2024-08-05 03:03:00+00:00,transient,0.35,2.25159756677184
2024-08-05 03:03:00+00:00,transient,0.4,2.2516012775133443
2024-08-05 03:03:00+00:00,transient,0.45,2.2516113331430003
2024-08-05 03:03:00+00:00,transient,0.5,2.2516213887726564
2024-08-05 03:03:00+00:00,transient,0.55,2.2516314444023124
2024-08-05 03:03:00+00:00,transient,0.6,2.2516415000319685
2024-08-05 03:03:00+00:00,transient,0.65,2.251676993826511
2024-08-05 03:03:00+00:00,transient,0.7,2.2517124876210532
2024-08-05 03:03:00+00:00,transient,0.75,2.251747981415596
2024-08-05 03:03:00+00:00,transient,0.8,2.2517834752101384
2024-08-05 03:03:00+00:00,transient,0.85,2.253856881672729
2024-08-05 03:03:00+00:00,transient,0.9,2.255930288135319
2024-08-05 03:03:00+00:00,transient,0.95,2.258003694597909
2024-08-05 03:03:00+00:00,transient,1.0,2.2600771010604994
2024-08-05 03:04:00+00:00,transient,0.0,2.251582291263723
2024-08-05 03:04:00+00:00,transient,0.05,2.251583327084624
2024-08-05 03:04:00+00:00,transient,0.1,2.251584362905525
2024-08-05 03:04:00+00:00,transient,0.15,2.251585398726426
2024-08-05 03:04:00+00:00,transient,0.2,2.251586434547327
2024-08-05 03:04:00+00:00,transient,0.25,2.2515901452888314
2024-08-05 03:04:00+00:00,transient,0.3,2.2515938560303357
2024-08-05 03:04:00+00:00,transient,0.35,2.25159756677184
2024-08-05 03:04:00+00:00,transient,0.4,2.2516012775133443
2024-08-05 03:04:00+00:00,transient,0.45,2.2516113331430003
2024-08-05 03:04:00+00:00,transient,0.5,2.2516213887726564
2024-08-05 03:04:00+00:00,transient,0.55,2.2516314444023124
2024-08-05 03:04:00+00:00,transient,0.6,2.2516415000319685
2024-08-05 03:04:00+00:00,transient,0.65,2.251676993826511
2024-08-05 03:04:00+00:00,transient,0.7,2.2517124876210532
2024-08-05 03:04:00+00:00,transient,0.75,2.251747981415596
2024-08-05 03:04:00+00:00,transient,0.8,2.2517834752101384
2024-08-05 03:04:00+00:00,transient,0.85,2.253856881672729
2024-08-05 03:04:00+00:00,transient,0.9,2.255930288135319
2024-08-05 03:04:00+00:00,transient,0.95,2.258003694597909
2024-08-05 03:04:00+00:00,transient,1.0,2.2600771010604994
2024-08-05 03:05:00+00:00,transient,0.0,2.251582291263723
2024-08-05 03:05:00+00:00,transient,0.05,2.251583327084624
2024-08-05 03:05:00+00:00,transient,0.1,2.251584362905525
2024-08-05 03:05:00+00:00,transient,0.15,2.251585398726426
2024-08-05 03:05:00+00:00,transient,0.2,2.251586434547327
2024-08-05 03:05:00+00:00,transient,0.25,2.2515901452888314
2024-08-05 03:05:00+00:00,transient,0.3,2.2515938560303357
2024-08-05 03:05:00+00:00,transient,0.35,2.25159756677184
2024-08-05 03:05:00+00:00,transient,0.4,2.2516012775133443
2024-08-05 03:05:00+00:00,transient,0.45,2.2516113331430003
2024-08-05 03:05:00+00:00,transient,0.5,2.2516213887726564
2024-08-05 03:05:00+00:00,transient,0.55,2.2516314444023124
2024-08-05 03:05:00+00:00,transient,0.6,2.2516415000319685
2024-08-05 03:05:00+00:00,transient,0.65,2.251676993826511
2024-08-05 03:05:00+00:00,transient,0.7,2.2517124876210532
2024-08-05 03:05:00+00:00,transient,0.75,2.251747981415596
2024-08-05 03:05:00+00:00,transient,0.8,2.2517834752101384
2024-08-05 03:05:00+00:00,transient,0.85,2.253856881672729
2024-08-05 03:05:00+00:00,transient,0.9,2.255930288135319
2024-08-05 03:05:00+00:00,transient,0.95,2.258003694597909
2024-08-05 03:05:00+00:00,transient,1.0,2.2600771010604994
2024-08-05 03:06:00+00:00,transient,0.0,2.251582291263723
2024-08-05 03:06:00+00:00,transient,0.05,2.251583327084624
2024-08-05 03:06:00+00:00,transient,0.1,2.251584362905525
2024-08-05 03:06:00+00:00,transient,0.15,2.251585398726426
2024-08-05 03:06:00+00:00,transient,0.2,2.251586434547327
2024-08-05 03:06:00+00:00,transient,0.25,2.2515901452888314
2024-08-05 03:06:00+00:00,transient,0.3,2.2515938560303357
2024-08-05 03:06:00+00:00,transient,0.35,2.25159756677184
2024-08-05 03:06:00+00:00,transient,0.4,2.2516012775133443
2024-08-05 03:06:00+00:00,transient,0.45,2.2516113331430003
2024-08-05 03:06:00+00:00,transient,0.5,2.2516213887726564
2024-08-05 03:06:00+00:00,transient,0.55,2.2516314444023124
2024-08-05 03:06:00+00:00,transient,0.6,2.2516415000319685
2024-08-05 03:06:00+00:00,transient,0.65,2.251676993826511
2024-08-05 03:06:00+00:00,transient,0.7,2.2517124876210532
2024-08-05 03:06:00+00:00,transient,0.75,2.251747981415596
2024-08-05 03:06:00+00:00,transient,0.8,2.2517834752101384
2024-08-05 03:06:00+00:00,transient,0.85,2.253856881672729
2024-08-05 03:06:00+00:00,transient,0.9,2.255930288135319
2024-08-05 03:06:00+00:00,transient,0.95,2.258003694597909
2024-08-05 03:06:00+00:00,transient,1.0,2.2600771010604994
2024-08-05 03:07:00+00:00,transient,0.0,2.251582291263723
2024-08-05 03:07:00+00:00,transient,0.05,2.251583327084624
2024-08-05 03:07:00+00:00,transient,0.1,2.251584362905525
2024-08-05 03:07:00+00:00,transient,0.15,2.251585398726426
2024-08-05 03:07:00+00:00,transient,0.2,2.251586434547327
2024-08-05 03:07:00+00:00,transient,0.25,2.2515901452888314
2024-08-05 03:07:00+00:00,transient,0.3,2.2515938560303357
2024-08-05 03:07:00+00:00,transient,0.35,2.25159756677184
2024-08-05 03:07:00+00:00,transient,0.4,2.2516012775133443
2024-08-05 03:07:00+00:00,transient,0.45,2.2516113331430003
2024-08-05 03:07:00+00:00,transient,0.5,2.2516213887726564
2024-08-05 03:07:00+00:00,transient,0.55,2.2516314444023124
2024-08-05 03:07:00+00:00,transient,0.6,2.2516415000319685
2024-08-05 03:07:00+00:00,transient,0.65,2.251676993826511
2024-08-05 03:07:00+00:00,transient,0.7,2.2517124876210532
2024-08-05 03:07:00+00:00,transient,0.75,2.251747981415596
2024-08-05 03:07:00+00:00,transient,0.8,2.2517834752101384
2024-08-05 03:07:00+00:00,transient,0.85,2.253856881672729
2024-08-05 03:07:00+00:00,transient,0.9,2.255930288135319
2024-08-05 03:07:00+00:00,transient,0.95,2.258003694597909
2024-08-05 03:07:00+00:00,transient,1.0,2.2600771010604994
2024-08-05 03:08:00+00:00,transient,0.0,2.251582291263723
2024-08-05 03:08:00+00:00,transient,0.05,2.251583327084624
2024-08-05 03:08:00+00:00,transient,0.1,2.251584362905525
2024-08-05 03:08:00+00:00,transient,0.15,2.251585398726426
2024-08-05 03:08:00+00:00,transient,0.2,2.251586434547327
2024-08-05 03:08:00+00:00,transient,0.25,2.2515901452888314
2024-08-05 03:08:00+00:00,transient,0.3,2.2515938560303357
2024-08-05 03:08:00+00:00,transient,0.35,2.25159756677184
2024-08-05 03:08:00+00:00,transient,0.4,2.2516012775133443
2024-08-05 03:08:00+00:00,transient,0.45,2.2516113331430003
2024-08-05 03:08:00+00:00,transient,0.5,2.2516213887726564
2024-08-05 03:08:00+00:00,transient,0.55,2.2516314444023124
2024-08-05 03:08:00+00:00,transient,0.6,2.2516415000319685
2024-08-05 03:08:00+00:00,transient,0.65,2.251676993826511
2024-08-05 03:08:00+00:00,transient,0.7,2.2517124876210532
2024-08-05 03:08:00+00:00,transient,0.75,2.251747981415596
2024-08-05 03:08:00+00:00,transient,0.8,2.2517834752101384
2024-08-05 03:08:00+00:00,transient,0.85,2.253856881672729
2024-08-05 03:08:00+00:00,transient,0.9,2.255930288135319
2024-08-05 03:08:00+00:00,transient,0.95,2.258003694597909
2024-08-05 03:08:00+00:00,transient,1.0,2.2600771010604994
2024-08-05 03:09:00+00:00,transient,0.0,2.251582291263723
2024-08-05 03:09:00+00:00,transient,0.05,2.251583327084624
2024-08-05 03:09:00+00:00,transient,0.1,2.251584362905525
2024-08-05 03:09:00+00:00,transient,0.15,2.251585398726426
2024-08-05 03:09:00+00:00,transient,0.2,2.251586434547327
2024-08-05 03:09:00+00:00,transient,0.25,2.2515901452888314
2024-08-05 03:09:00+00:00,transient,0.3,2.2515938560303357
2024-08-05 03:09:00+00:00,transient,0.35,2.25159756677184
2024-08-05 03:09:00+00:00,transient,0.4,2.2516012775133443
2024-08-05 03:09:00+00:00,transient,0.45,2.2516113331430003
2024-08-05 03:09:00+00:00,transient,0.5,2.2516213887726564
2024-08-05 03:09:00+00:00,transient,0.55,2.2516314444023124
2024-08-05 03:09:00+00:00,transient,0.6,2.2516415000319685
2024-08-05 03:09:00+00:00,transient,0.65,2.251676993826511
2024-08-05 03:09:00+00:00,transient,0.7,2.2517124876210532
2024-08-05 03:09:00+00:00,transient,0.75,2.251747981415596
2024-08-05 03:09:00+00:00,transient,0.8,2.2517834752101384
2024-08-05 03:09:00+00:00,transient,0.85,2.253856881672729
2024-08-05 03:09:00+00:00,transient,0.9,2.255930288135319
2024-08-05 03:09:00+00:00,transient,0.95,2.258003694597909
2024-08-05 03:09:00+00:00,transient,1.0,2.2600771010604994
2024-08-05 03:10:00+00:00,transient,0.0,2.251582291263723
2024-08-05 03:10:00+00:00,transient,0.05,2.251583327084624
2024-08-05 03:10:00+00:00,transient,0.1,2.251584362905525
2024-08-05 03:10:00+00:00,transient,0.15,2.251585398726426
2024-08-05 03:10:00+00:00,transient,0.2,2.251586434547327
2024-08-05 03:10:00+00:00,transient,0.25,2.2515901452888314
2024-08-05 03:10:00+00:00,transient,0.3,2.2515938560303357
2024-08-05 03:10:00+00:00,transient,0.35,2.25159756677184
2024-08-05 03:10:00+00:00,transient,0.4,2.2516012775133443
2024-08-05 03:10:00+00:00,transient,0.45,2.2516113331430003
2024-08-05 03:10:00+00:00,transient,0.5,2.2516213887726564
2024-08-05 03:10:00+00:00,transient,0.55,2.2516314444023124
2024-08-05 03:10:00+00:00,transient,0.6,2.2516415000319685
2024-08-05 03:10:00+00:00,transient,0.65,2.251676993826511
2024-08-05 03:10:00+00:00,transient,0.7,2.2517124876210532
2024-08-05 03:10:00+00:00,transient,0.75,2.251747981415596
2024-08-05 03:10:00+00:00,transient,0.8,2.2517834752101384
2024-08-05 03:10:00+00:00,transient,0.85,2.253856881672729
2024-08-05 03:10:00+00:00,transient,0.9,2.255930288135319
2024-08-05 03:10:00+00:00,transient,0.95,2.258003694597909
2024-08-05 03:10:00+00:00,transient,1.0,2.2600771010604994
2024-08-05 03:11:00+00:00,transient,0.0,2.251582291263723
2024-08-05 03:11:00+00:00,transient,0.05,2.251583327084624
2024-08-05 03:11:00+00:00,transient,0.1,2.251584362905525
2024-08-05 03:11:00+00:00,transient,0.15,2.251585398726426
2024-08-05 03:11:00+00:00,transient,0.2,2.251586434547327
2024-08-05 03:11:00+00:00,transient,0.25,2.2515901452888314
2024-08-05 03:11:00+00:00,transient,0.3,2.2515938560303357
2024-08-05 03:11:00+00:00,transient,0.35,2.25159756677184
2024-08-05 03:11:00+00:00,transient,0.4,2.2516012775133443
2024-08-05 03:11:00+00:00,transient,0.45,2.2516113331430003
2024-08-05 03:11:00+00:00,transient,0.5,2.2516213887726564
2024-08-05 03:11:00+00:00,transient,0.55,2.2516314444023124
2024-08-05 03:11:00+00:00,transient,0.6,2.2516415000319685
2024-08-05 03:11:00+00:00,transient,0.65,2.251676993826511
2024-08-05 03:11:00+00:00,transient,0.7,2.2517124876210532
2024-08-05 03:11:00+00:00,transient,0.75,2.251747981415596
2024-08-05 03:11:00+00:00,transient,0.8,2.2517834752101384
2024-08-05 03:11:00+00:00,transient,0.85,2.253856881672729
2024-08-05 03:11:00+00:00,transient,0.9,2.255930288135319
2024-08-05 03:11:00+00:00,transient,0.95,2.258003694597909
2024-08-05 03:11:00+00:00,transient,1.0,2.2600771010604994
2024-08-05 03:12:00+00:00,transient,0.0,2.251582291263723
2024-08-05 03:12:00+00:00,transient,0.05,2.251583327084624
2024-08-05 03:12:00+00:00,transient,0.1,2.251584362905525
2024-08-05 03:12:00+00:00,transient,0.15,2.251585398726426
2024-08-05 03:12:00+00:00,transient,0.2,2.251586434547327
2024-08-05 03:12:00+00:00,transient,0.25,2.2515901452888314
2024-08-05 03:12:00+00:00,transient,0.3,2.2515938560303357
2024-08-05 03:12:00+00:00,transient,0.35,2.25159756677184
2024-08-05 03:12:00+00:00,transient,0.4,2.2516012775133443
2024-08-05 03:12:00+00:00,transient,0.45,2.2516113331430003
2024-08-05 03:12:00+00:00,transient,0.5,2.2516213887726564
2024-08-05 03:12:00+00:00,transient,0.55,2.2516314444023124
2024-08-05 03:12:00+00:00,transient,0.6,2.2516415000319685
2024-08-05 03:12:00+00:00,transient,0.65,2.251676993826511
2024-08-05 03:12:00+00:00,transient,0.7,2.2517124876210532
2024-08-05 03:12:00+00:00,transient,0.75,2.251747981415596
2024-08-05 03:12:00+00:00,transient,0.8,2.2517834752101384
2024-08-05 03:12:00+00:00,transient,0.85,2.253856881672729
2024-08-05 03:12:00+00:00,transient,0.9,2.255930288135319
2024-08-05 03:12:00+00:00,transient,0.95,2.258003694597909
2024-08-05 03:12:00+00:00,transient,1.0,2.2600771010604994
2024-08-05 03:13:00+00:00,transient,0.0,2.251582291263723
2024-08-05 03:13:00+00:00,transient,0.05,2.251583327084624
2024-08-05 03:13:00+00:00,transient,0.1,2.251584362905525
2024-08-05 03:13:00+00:00,transient,0.15,2.251585398726426
2024-08-05 03:13:00+00:00,transient,0.2,2.251586434547327
2024-08-05 03:13:00+00:00,transient,0.25,2.2515901452888314
2024-08-05 03:13:00+00:00,transient,0.3,2.2515938560303357
2024-08-05 03:13:00+00:00,transient,0.35,2.25159756677184
2024-08-05 03:13:00+00:00,transient,0.4,2.2516012775133443
2024-08-05 03:13:00+00:00,transient,0.45,2.2516113331430003
2024-08-05 03:13:00+00:00,transient,0.5,2.2516213887726564
2024-08-05 03:13:00+00:00,transient,0.55,2.2516314444023124
2024-08-05 03:13:00+00:00,transient,0.6,2.2516415000319685
2024-08-05 03:13:00+00:00,transient,0.65,2.251676993826511
2024-08-05 03:13:00+00:00,transient,0.7,2.2517124876210532
2024-08-05 03:13:00+00:00,transient,0.75,2.251747981415596
2024-08-05 03:13:00+00:00,transient,0.8,2.2517834752101384
2024-08-05 03:13:00+00:00,transient,0.85,2.253856881672729
2024-08-05 03:13:00+00:00,transient,0.9,2.255930288135319
2024-08-05 03:13:00+00:00,transient,0.95,2.258003694597909
2024-08-05 03:13:00+00:00,transient,1.0,2.2600771010604994
2024-08-05 03:14:00+00:00,transient,0.0,2.251582291263723
2024-08-05 03:14:00+00:00,transient,0.05,2.251583327084624
2024-08-05 03:14:00+00:00,transient,0.1,2.251584362905525
2024-08-05 03:14:00+00:00,transient,0.15,2.251585398726426
2024-08-05 03:14:00+00:00,transient,0.2,2.251586434547327
2024-08-05 03:14:00+00:00,transient,0.25,2.2515901452888314
2024-08-05 03:14:00+00:00,transient,0.3,2.2515938560303357
2024-08-05 03:14:00+00:00,transient,0.35,2.25159756677184
2024-08-05 03:14:00+00:00,transient,0.4,2.2516012775133443
2024-08-05 03:14:00+00:00,transient,0.45,2.2516113331430003
2024-08-05 03:14:00+00:00,transient,0.5,2.2516213887726564
2024-08-05 03:14:00+00:00,transient,0.55,2.2516314444023124
2024-08-05 03:14:00+00:00,transient,0.6,2.2516415000319685
2024-08-05 03:14:00+00:00,transient,0.65,2.251676993826511
2024-08-05 03:14:00+00:00,transient,0.7,2.2517124876210532
2024-08-05 03:14:00+00:00,transient,0.75,2.251747981415596
2024-08-05 03:14:00+00:00,transient,0.8,2.2517834752101384
2024-08-05 03:14:00+00:00,transient,0.85,2.253856881672729
2024-08-05 03:14:00+00:00,transient,0.9,2.255930288135319
2024-08-05 03:14:00+00:00,transient,0.95,2.258003694597909
2024-08-05 03:14:00+00:00,transient,1.0,2.2600771010604994
2024-08-05 03:15:00+00:00,transient,0.0,2.251582291263723
2024-08-05 03:15:00+00:00,transient,0.05,2.251583327084624
2024-08-05 03:15:00+00:00,transient,0.1,2.251584362905525
2024-08-05 03:15:00+00:00,transient,0.15,2.251585398726426
2024-08-05 03:15:00+00:00,transient,0.2,2.251586434547327
2024-08-05 03:15:00+00:00,transient,0.25,2.2515901452888314
2024-08-05 03:15:00+00:00,transient,0.3,2.2515938560303357
2024-08-05 03:15:00+00:00,transient,0.35,2.25159756677184
2024-08-05 03:15:00+00:00,transient,0.4,2.2516012775133443
2024-08-05 03:15:00+00:00,transient,0.45,2.2516113331430003
2024-08-05 03:15:00+00:00,transient,0.5,2.2516213887726564
2024-08-05 03:15:00+00:00,transient,0.55,2.2516314444023124
2024-08-05 03:15:00+00:00,transient,0.6,2.2516415000319685
2024-08-05 03:15:00+00:00,transient,0.65,2.251676993826511
2024-08-05 03:15:00+00:00,transient,0.7,2.2517124876210532
2024-08-05 03:15:00+00:00,transient,0.75,2.251747981415596
2024-08-05 03:15:00+00:00,transient,0.8,2.2517834752101384
2024-08-05 03:15:00+00:00,transient,0.85,2.253856881672729
2024-08-05 03:15:00+00:00,transient,0.9,2.255930288135319
2024-08-05 03:15:00+00:00,transient,0.95,2.258003694597909
2024-08-05 03:15:00+00:00,transient,1.0,2.2600771010604994
2024-08-05 03:16:00+00:00,transient,0.0,2.251582291263723
2024-08-05 03:16:00+00:00,transient,0.05,2.251583327084624
2024-08-05 03:16:00+00:00,transient,0.1,2.251584362905525
2024-08-05 03:16:00+00:00,transient,0.15,2.251585398726426
2024-08-05 03:16:00+00:00,transient,0.2,2.251586434547327
2024-08-05 03:16:00+00:00,transient,0.25,2.2515901452888314
2024-08-05 03:16:00+00:00,transient,0.3,2.2515938560303357
2024-08-05 03:16:00+00:00,transient,0.35,2.25159756677184
2024-08-05 03:16:00+00:00,transient,0.4,2.2516012775133443
2024-08-05 03:16:00+00:00,transient,0.45,2.2516113331430003
2024-08-05 03:16:00+00:00,transient,0.5,2.2516213887726564
2024-08-05 03:16:00+00:00,transient,0.55,2.2516314444023124
2024-08-05 03:16:00+00:00,transient,0.6,2.2516415000319685
2024-08-05 03:16:00+00:00,transient,0.65,2.251676993826511
2024-08-05 03:16:00+00:00,transient,0.7,2.2517124876210532
2024-08-05 03:16:00+00:00,transient,0.75,2.251747981415596
2024-08-05 03:16:00+00:00,transient,0.8,2.2517834752101384
2024-08-05 03:16:00+00:00,transient,0.85,2.253856881672729
2024-08-05 03:16:00+00:00,transient,0.9,2.255930288135319
2024-08-05 03:16:00+00:00,transient,0.95,2.258003694597909
2024-08-05 03:16:00+00:00,transient,1.0,2.2600771010604994
2024-08-05 03:17:00+00:00,transient,0.0,2.219466578658159
2024-08-05 03:17:00+00:00,transient,0.05,2.2194686007564934
2024-08-05 03:17:00+00:00,transient,0.1,2.219470622854828
2024-08-05 03:17:00+00:00,transient,0.15,2.219472644953162
2024-08-05 03:17:00+00:00,transient,0.2,2.2194746670514967
2024-08-05 03:17:00+00:00,transient,0.25,2.2194819110491872
2024-08-05 03:17:00+00:00,transient,0.3,2.219489155046878
2024-08-05 03:17:00+00:00,transient,0.35,2.2194963990445684
2024-08-05 03:17:00+00:00,transient,0.4,2.2195036430422594
2024-08-05 03:17:00+00:00,transient,0.45,2.219523273339309
2024-08-05 03:17:00+00:00,transient,0.5,2.219542903636359
2024-08-05 03:17:00+00:00,transient,0.55,2.2195625339334093
2024-08-05 03:17:00+00:00,transient,0.6,2.219582164230459
2024-08-05 03:17:00+00:00,transient,0.65,2.2196514541460726
2024-08-05 03:17:00+00:00,transient,0.7,2.2197207440616857
2024-08-05 03:17:00+00:00,transient,0.75,2.219790033977299
2024-08-05 03:17:00+00:00,transient,0.8,2.2198593238929125
2024-08-05 03:17:00+00:00,transient,0.85,2.223906965478618
2024-08-05 03:17:00+00:00,transient,0.9,2.2279546070643237
2024-08-05 03:17:00+00:00,transient,0.95,2.2320022486500295
2024-08-05 03:17:00+00:00,transient,1.0,2.2360498902357353
2024-08-05 03:18:00+00:00,transient,0.0,2.219466578658159
2024-08-05 03:18:00+00:00,transient,0.05,2.2194686007564934
2024-08-05 03:18:00+00:00,transient,0.1,2.219470622854828
2024-08-05 03:18:00+00:00,transient,0.15,2.219472644953162
2024-08-05 03:18:00+00:00,transient,0.2,2.2194746670514967
2024-08-05 03:18:00+00:00,transient,0.25,2.2194819110491872
2024-08-05 03:18:00+00:00,transient,0.3,2.219489155046878
2024-08-05 03:18:00+00:00,transient,0.35,2.2194963990445684
2024-08-05 03:18:00+00:00,transient,0.4,2.2195036430422594
2024-08-05 03:18:00+00:00,transient,0.45,2.219523273339309
2024-08-05 03:18:00+00:00,transient,0.5,2.219542903636359
2024-08-05 03:18:00+00:00,transient,0.55,2.2195625339334093
2024-08-05 03:18:00+00:00,transient,0.6,2.219582164230459
2024-08-05 03:18:00+00:00,transient,0.65,2.2196514541460726
2024-08-05 03:18:00+00:00,transient,0.7,2.2197207440616857
2024-08-05 03:18:00+00:00,transient,0.75,2.219790033977299
2024-08-05 03:18:00+00:00,transient,0.8,2.2198593238929125
2024-08-05 03:18:00+00:00,transient,0.85,2.223906965478618
2024-08-05 03:18:00+00:00,transient,0.9,2.2279546070643237
2024-08-05 03:18:00+00:00,transient,0.95,2.2320022486500295
2024-08-05 03:18:00+00:00,transient,1.0,2.2360498902357353
2024-08-05 03:19:00+00:00,transient,0.0,2.219466578658159
2024-08-05 03:19:00+00:00,transient,0.05,2.2194686007564934
2024-08-05 03:19:00+00:00,transient,0.1,2.219470622854828
2024-08-05 03:19:00+00:00,transient,0.15,2.219472644953162
2024-08-05 03:19:00+00:00,transient,0.2,2.2194746670514967
2024-08-05 03:19:00+00:00,transient,0.25,2.2194819110491872
2024-08-05 03:19:00+00:00,transient,0.3,2.219489155046878
2024-08-05 03:19:00+00:00,transient,0.35,2.2194963990445684
2024-08-05 03:19:00+00:00,transient,0.4,2.2195036430422594
2024-08-05 03:19:00+00:00,transient,0.45,2.219523273339309
2024-08-05 03:19:00+00:00,transient,0.5,2.219542903636359
2024-08-05 03:19:00+00:00,transient,0.55,2.2195625339334093
2024-08-05 03:19:00+00:00,transient,0.6,2.219582164230459
2024-08-05 03:19:00+00:00,transient,0.65,2.2196514541460726
2024-08-05 03:19:00+00:00,transient,0.7,2.2197207440616857
2024-08-05 03:19:00+00:00,transient,0.75,2.219790033977299
2024-08-05 03:19:00+00:00,transient,0.8,2.2198593238929125
2024-08-05 03:19:00+00:00,transient,0.85,2.223906965478618
2024-08-05 03:19:00+00:00,transient,0.9,2.2279546070643237
2024-08-05 03:19:00+00:00,transient,0.95,2.2320022486500295
2024-08-05 03:19:00+00:00,transient,1.0,2.2360498902357353
2024-08-05 03:20:00+00:00,transient,0.0,2.2226280193329906
2024-08-05 03:20:00+00:00,transient,0.05,2.2226299443430984
2024-08-05 03:20:00+00:00,transient,0.1,2.2226318693532057
2024-08-05 03:20:00+00:00,transient,0.15,2.222633794363313
2024-08-05 03:20:00+00:00,transient,0.2,2.2226357193734207
2024-08-05 03:20:00+00:00,transient,0.25,2.222642615560681
2024-08-05 03:20:00+00:00,transient,0.3,2.222649511747941
2024-08-05 03:20:00+00:00,transient,0.35,2.2226564079352014
2024-08-05 03:20:00+00:00,transient,0.4,2.2226633041224617
2024-08-05 03:20:00+00:00,transient,0.45,2.2226819918982197
2024-08-05 03:20:00+00:00,transient,0.5,2.222700679673977
2024-08-05 03:20:00+00:00,transient,0.55,2.2227193674497348
2024-08-05 03:20:00+00:00,transient,0.6,2.2227380552254927
2024-08-05 03:20:00+00:00,transient,0.65,2.2228040182825954
2024-08-05 03:20:00+00:00,transient,0.7,2.222869981339698
2024-08-05 03:20:00+00:00,transient,0.75,2.222935944396801
2024-08-05 03:20:00+00:00,transient,0.8,2.2230019074539036
2024-08-05 03:20:00+00:00,transient,0.85,2.2268552071828194
2024-08-05 03:20:00+00:00,transient,0.9,2.230708506911735
2024-08-05 03:20:00+00:00,transient,0.95,2.2345618066406505
2024-08-05 03:20:00+00:00,transient,1.0,2.2384151063695663
2024-08-05 03:21:00+00:00,transient,0.0,2.216735077589791
2024-08-05 03:21:00+00:00,transient,0.05,2.2167371835728544
2024-08-05 03:21:00+00:00,transient,0.1,2.2167392895559184
2024-08-05 03:21:00+00:00,transient,0.15,2.2167413955389823
2024-08-05 03:21:00+00:00,transient,0.2,2.2167435015220462
2024-08-05 03:21:00+00:00,transient,0.25,2.216751046029745
2024-08-05 03:21:00+00:00,transient,0.3,2.2167585905374434
2024-08-05 03:21:00+00:00,transient,0.35,2.2167661350451415
2024-08-05 03:21:00+00:00,transient,0.4,2.21677367955284
2024-08-05 03:21:00+00:00,transient,0.45,2.2167941241931537
2024-08-05 03:21:00+00:00,transient,0.5,2.2168145688334673
2024-08-05 03:21:00+00:00,transient,0.55,2.216835013473781
2024-08-05 03:21:00+00:00,transient,0.6,2.2168554581140945
2024-08-05 03:21:00+00:00,transient,0.65,2.2169276224526406
2024-08-05 03:21:00+00:00,transient,0.7,2.2169997867911864
2024-08-05 03:21:00+00:00,transient,0.75,2.217071951129732
2024-08-05 03:21:00+00:00,transient,0.8,2.2171441154682783
2024-08-05 03:21:00+00:00,transient,0.85,2.221359669421809
2024-08-05 03:21:00+00:00,transient,0.9,2.2255752233753405
2024-08-05 03:21:00+00:00,transient,0.95,2.2297907773288714
2024-08-05 03:21:00+00:00,transient,1.0,2.234006331282403
2024-08-05 03:22:00+00:00,transient,0.0,2.213276425350612
2024-08-05 03:22:00+00:00,transient,0.05,2.213278637549306
