split_id,test_episode,variant_id,premium_mode,gating_requested,statmech_requested,hawkes_requested_variant,scenario,sharpe,sharpe_full_annualized,sharpe_active,sharpe_active_annualized,max_drawdown,turnover,pnl_net,flip_rate,hit_rate,active_ratio,avg_active_position_size,position_flip_rate,avg_holding_bars,n_bars,n_active_bars,horizon_days,annualization_factor,cost_bps_applied_mean,statmech_effective_on,gating_effective_on,gating_effective_reason,hawkes_requested,hawkes_quality_pass,hawkes_quality_reason,hawkes_effective_on,hawkes_effective_reason,hawkes_refit_count,hawkes_fit_ok_ratio,hawkes_n_unique,hawkes_n_std
2,data/processed/episodes/march_vol_2024_binance/prices_matrix.csv,premium_naive__gating_on__statmech_on__hawkes_off,naive,True,True,False,base,-0.010738677265243461,-7.788021626866195,-0.010687357536299066,-7.750802968643041,-0.001011187681129815,5.95,-0.0007863891547864632,0.009030913511635985,0.4895758447160316,0.9659722222222222,0.2359094176851186,0.025703369225425494,1392.0,2880,2782,1.9993055555555554,725.2309976828072,1.1486486486486485,True,True,ok,False,False,disabled_by_variant,False,disabled_by_variant,0.0,0.0,0.0,0.0
2,data/processed/episodes/march_vol_2024_binance/prices_matrix.csv,premium_naive__gating_on__statmech_on__hawkes_on,naive,True,True,True,base,-0.010738677265243461,-7.788021626866195,-0.010687357536299066,-7.750802968643041,-0.001011187681129815,5.95,-0.0007863891547864632,0.009030913511635985,0.4895758447160316,0.9659722222222222,0.2359094176851186,0.025703369225425494,1392.0,2880,2782,1.9993055555555554,725.2309976828072,1.1486486486486485,True,True,ok,True,False,"low_n_unique,low_n_variance",False,"quality_fail:low_n_unique,low_n_variance",4.0,0.225,4.0,0.00426048671276384
3,data/processed/episodes/smoke_2024_08_05/prices_matrix.csv,premium_debiased__gating_off__statmech_off__hawkes_off,debiased,False,False,False,base,-0.021202033016140088,-15.376371557199095,-0.01604613637071447,-11.637155489087634,-0.0020220692657333195,14.5,-0.0016599988315880037,0.03266157053509382,0.49838969404186795,0.8625,0.21521739130434778,0.0423905489923558,298.9637972646822,1440,1242,0.9993055555555556,725.2309976828072,1.1196721311475408,False,False,disabled_by_variant,False,False,disabled_by_variant,False,disabled_by_variant,0.0,0.0,0.0,0.0
3,data/processed/episodes/smoke_2024_08_05/prices_matrix.csv,premium_debiased__gating_off__statmech_off__hawkes_on,debiased,False,False,True,base,-0.021202033016140088,-15.376371557199095,-0.01604613637071447,-11.637155489087634,-0.0020220692657333195,14.5,-0.0016599988315880037,0.03266157053509382,0.49838969404186795,0.8625,0.21521739130434778,0.0423905489923558,298.9637972646822,1440,1242,0.9993055555555556,725.2309976828072,1.1196721311475408,False,False,disabled_by_variant,True,False,"insufficient_refits,low_fit_ok_ratio,low_n_unique,low_n_variance",False,gating_effective_off,2.0,0.025694444444444443,2.0,8.165038866368216e-07
3,data/processed/episodes/smoke_2024_08_05/prices_matrix.csv,premium_debiased__gating_off__statmech_on__hawkes_off,debiased,False,True,False,base,-0.020131118471352318,-14.599711133449631,-0.016497443517935494,-11.964457421728119,-0.0014445510909271318,11.3,-0.001176788210612876,0.02640722724113968,0.5012594458438288,0.8270833333333333,0.18219983207388749,0.03961084086170952,299.37531486146094,1440,1191,0.9993055555555556,725.2309976828072,1.1239035087719298,True,False,disabled_by_variant,False,False,disabled_by_variant,False,disabled_by_variant,0.0,0.0,0.0,0.0
3,data/processed/episodes/smoke_2024_08_05/prices_matrix.csv,premium_debiased__gating_off__statmech_on__hawkes_on,debiased,False,True,True,base,-0.020131118471352318,-14.599711133449631,-0.016497443517935494,-11.964457421728119,-0.0014445510909271318,11.3,-0.001176788210612876,0.02640722724113968,0.5012594458438288,0.8270833333333333,0.18219983207388749,0.03961084086170952,299.37531486146094,1440,1191,0.9993055555555556,725.2309976828072,1.1239035087719298,True,False,disabled_by_variant,True,False,"insufficient_refits,low_fit_ok_ratio,low_n_unique,low_n_variance",False,gating_effective_off,2.0,0.025694444444444443,2.0,8.165038866368216e-07
3,data/processed/episodes/smoke_2024_08_05/prices_matrix.csv,premium_debiased__gating_on__statmech_off__hawkes_off,debiased,True,False,False,base,-0.021202033016140088,-15.376371557199095,-0.01604613637071447,-11.637155489087634,-0.0020220692657333195,14.5,-0.0016599988315880037,0.03266157053509382,0.49838969404186795,0.8625,0.21521739130434778,0.0423905489923558,298.9637972646822,1440,1242,0.9993055555555556,725.2309976828072,1.1196721311475408,False,False,requires_statmech,False,False,disabled_by_variant,False,disabled_by_variant,0.0,0.0,0.0,0.0
3,data/processed/episodes/smoke_2024_08_05/prices_matrix.csv,premium_debiased__gating_on__statmech_off__hawkes_on,debiased,True,False,True,base,-0.021202033016140088,-15.376371557199095,-0.01604613637071447,-11.637155489087634,-0.0020220692657333195,14.5,-0.0016599988315880037,0.03266157053509382,0.49838969404186795,0.8625,0.21521739130434778,0.0423905489923558,298.9637972646822,1440,1242,0.9993055555555556,725.2309976828072,1.1196721311475408,False,False,requires_statmech,True,False,"insufficient_refits,low_fit_ok_ratio,low_n_unique,low_n_variance",False,gating_effective_off,2.0,0.025694444444444443,2.0,8.165038866368216e-07
3,data/processed/episodes/smoke_2024_08_05/prices_matrix.csv,premium_debiased__gating_on__statmech_on__hawkes_off,debiased,True,True,False,base,-0.005464335675984688,-3.9629056139681325,-0.0056745227885569875,-4.115339823319009,-0.0012695411629146018,4.4,-0.00031367474724325036,0.015288394718554551,0.5,0.7347222222222223,0.2401228733459357,0.027102154273801252,323.60207939508507,1440,1058,0.9993055555555556,725.2309976828072,1.1444871794871794,True,True,ok,False,False,disabled_by_variant,False,disabled_by_variant,0.0,0.0,0.0,0.0
3,data/processed/episodes/smoke_2024_08_05/prices_matrix.csv,premium_debiased__gating_on__statmech_on__hawkes_on,debiased,True,True,True,base,-0.005464335675984688,-3.9629056139681325,-0.0056745227885569875,-4.115339823319009,-0.0012695411629146018,4.4,-0.00031367474724325036,0.015288394718554551,0.5,0.7347222222222223,0.2401228733459357,0.027102154273801252,323.60207939508507,1440,1058,0.9993055555555556,725.2309976828072,1.1444871794871794,True,True,ok,True,False,"insufficient_refits,low_fit_ok_ratio,low_n_unique,low_n_variance",False,"quality_fail:insufficient_refits,low_fit_ok_ratio,low_n_unique,low_n_variance",2.0,0.025694444444444443,2.0,8.165038866368216e-07
3,data/processed/episodes/smoke_2024_08_05/prices_matrix.csv,premium_naive__gating_off__statmech_off__hawkes_off,naive,False,False,False,base,-0.0068444913578584185,-4.963837296091013,-0.003969007110799132,-2.878446986775011,-0.0015277874576954623,14.05,-0.0009033786527424229,0.015983321751216122,0.48875562218890556,0.9263888888888889,0.371664167916042,0.045170257123002086,225.0441947565543,1440,1334,0.9993055555555556,725.2309976828072,1.3446153846153845,False,False,disabled_by_variant,False,False,disabled_by_variant,False,disabled_by_variant,0.0,0.0,0.0,0.0
3,data/processed/episodes/smoke_2024_08_05/prices_matrix.csv,premium_naive__gating_off__statmech_off__hawkes_on,naive,False,False,True,base,-0.0068444913578584185,-4.963837296091013,-0.003969007110799132,-2.878446986775011,-0.0015277874576954623,14.05,-0.0009033786527424229,0.015983321751216122,0.48875562218890556,0.9263888888888889,0.371664167916042,0.045170257123002086,225.0441947565543,1440,1334,0.9993055555555556,725.2309976828072,1.3446153846153845,False,False,disabled_by_variant,True,False,"insufficient_refits,low_n_unique,low_n_variance",False,gating_effective_off,1.0,0.4618055555555556,1.0,5.551115123125783e-17
3,data/processed/episodes/smoke_2024_08_05/prices_matrix.csv,premium_naive__gating_off__statmech_on__hawkes_off,naive,False,True,False,base,-0.0069629819661969124,-5.049770358192381,-0.005529688471712497,-4.010301487215171,-0.0014660690245132842,14.25,-0.0008463607566613147,0.014593467685892982,0.48417721518987344,0.8777777777777778,0.3940664556962025,0.05698401667824878,228.93517786561264,1440,1264,0.9993055555555556,725.2309976828072,1.6313719512195124,True,False,disabled_by_variant,False,False,disabled_by_variant,False,disabled_by_variant,0.0,0.0,0.0,0.0
